id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1119342054337456513,https://www.airbnb.com/rooms/1119342054337456513,20240926145735,2024-09-26,city scrape,Bel écrin au coeur de Genève,"Enjoy a stylish and central home. Very nice charming apartment, central in the heart of the top of Les Eaux-Vives, in the Malagnou district, you can walk anywhere. This little gem bathed in light all day is through and consists of 3.5 rooms. With a beautiful large comfortable bedroom, equipped kitchen, dining room, nice living room, bathroom + bathtub, separate toilet, you can enjoy breakfast or coffee on the terrace in the sun",,https://a0.muscache.com/pictures/miso/Hosting-1119342054337456513/original/8ae6cecd-acec-46fe-a397-dfa964b9e95f.jpeg,11868763,https://www.airbnb.com/users/show/11868763,Marie,2014-02-02,"Geneva, Switzerland","",within a day,100%,75%,f,https://a0.muscache.com/im/users/11868763/profile_pic/1413802118/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/11868763/profile_pic/1413802118/original.jpg?aki_policy=profile_x_medium,,1,3,"['email', 'phone']",t,t,,Commune de Genève,,46.19709,6.16385,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Dedicated workspace"", ""Kitchen"", ""Paid parking on premises"", ""Washer"", ""TV"", ""Wifi""]",$189.00,1,7,1,1,7,7,1.0,7.0,,t,23,53,83,83,2024-09-26,2,2,0,2024-05-30,2024-06-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.50
1119504728162372946,https://www.airbnb.com/rooms/1119504728162372946,20240926145735,2024-09-26,city scrape,Appartement de 3 chambres,"This family home is close to all sights and amenities.<br />Note, as shown in the photos, that the garden is common and is a place of passage to the other owners' rentals.",,https://a0.muscache.com/pictures/09752884-783a-48c6-a073-f834e6c6efb6.jpg,44666245,https://www.airbnb.com/users/show/44666245,Marie Et Jules,2015-09-20,"Geneva, Switzerland","Mon conjoint et moi-même pouvons recevoir des hôtes dans cinq chambres doubles, avec salles de bains, dans le cadre de ""Mon jardin en Ville"". Il est aussi possible de louer les chambres avec accès à la cuisine et au reste de l'appartement ou de louer tout l'appartement-souplex, dans une zone industrielle, sur la rive-droite de Genève, proche de toutes commodités.",within an hour,100%,99%,f,https://a0.muscache.com/im/pictures/user/User-44666245/original/64f594c4-3acf-4335-86af-31aec8bdee3a.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-44666245/original/64f594c4-3acf-4335-86af-31aec8bdee3a.jpeg?aki_policy=profile_x_medium,,15,23,"['email', 'phone']",t,t,,Commune de Genève,,46.20916,6.12468,Entire rental unit,Entire home/apt,7,2.5,2.5 baths,3,3,"[""Kitchen"", ""Changing table"", ""Room-darkening shades"", ""Indoor fireplace"", ""Refrigerator"", ""Piano"", ""Bathtub"", ""First aid kit"", ""Hair dryer"", ""Dishes and silverware"", ""Baking sheet"", ""Hot water kettle"", ""TV with standard cable"", ""Hangers"", ""Smoke alarm"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Cleaning products"", ""Barbecue utensils"", ""Backyard"", ""Luggage dropoff allowed"", ""Oven"", ""Patio or balcony"", ""Lockbox"", ""Toaster"", ""Sun loungers"", ""Outdoor dining area"", ""Freezer"", ""Cooking basics"", ""Private entrance"", ""Heating"", ""Wine glasses"", ""Stove"", ""Single level home"", ""Hot water"", ""Baby bath - available upon request"", ""Portable fans"", ""Wifi"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Clothing storage"", ""Pack \u2019n play/Travel crib - available upon request"", ""Dining table"", ""Microwave"", ""BBQ grill"", ""Free parking on premises"", ""Fire extinguisher"", ""Dishwasher"", ""Essentials"", ""Long term stays allowed"", ""Outdoor furniture"", ""Washer"", ""Self check-in"", ""Bed linens"", ""Carbon monoxide alarm""]",$165.00,2,7,2,2,1125,1125,2.0,1125.0,,t,6,12,16,177,2024-09-26,2,2,0,2024-07-18,2024-07-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,t,15,8,7,0,0.85
1119507009233910345,https://www.airbnb.com/rooms/1119507009233910345,20240926145735,2024-09-26,city scrape,Renovated 1 bedroom with balcony,"This renovated and spacious apartment is located in Champel, just a 4 min walk from Champel gare and from there it is just 12 min by train to gare cornavin, the main train station in Geneva. The apartment is a 1 bedroom, living room has a door to fully separate it and the couch folds into a bed. There is a balcony with patio furniture and a washing machine that also dries. The apartment is newly renovated and features new kitchen appliances, bathroom has a waterfall shower and towel warmer.",,https://a0.muscache.com/pictures/hosting/Hosting-1119507009233910345/original/efe4db84-a35a-4124-8563-27317c59f1d3.jpeg,133724577,https://www.airbnb.com/users/show/133724577,Ashley,2017-06-06,"Geneva, Switzerland","I am a former CERN Physicist turned cryptocurrency finTech entrepreneur currently working with Cryptnox SA, the only hardware wallet on the market which is recoverable even if you loose the physical cards. I enjoy cooking, yoga and listening to live music in my free time.",within a day,100%,70%,f,https://a0.muscache.com/im/pictures/user/User-133724577/original/82d49a06-48f4-4908-8702-7753b6006056.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-133724577/original/82d49a06-48f4-4908-8702-7753b6006056.jpeg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Commune de Genève,,46.18853,6.15226,Entire rental unit,Entire home/apt,4,1.0,1 bath,2,0,"[""Dedicated workspace"", ""Kitchen"", ""Lockbox"", ""Outdoor dining area"", ""Fire extinguisher"", ""Paid parking on premises"", ""Washer"", ""Self check-in"", ""Pets allowed"", ""TV"", ""Smoke alarm"", ""Hot water"", ""Carbon monoxide alarm"", ""Radiant heating"", ""Wifi""]",$99.00,2,30,2,2,30,30,2.0,30.0,,t,16,46,59,226,2024-09-26,15,15,0,2024-03-31,2024-08-26,4.87,4.93,4.33,4.87,4.8,5.0,4.6,,f,1,1,0,0,2.50
1119551568467510805,https://www.airbnb.com/rooms/1119551568467510805,20240926145735,2024-09-26,city scrape,Stylish Lakeside Studio,"Situated in the heart of the city in the Eaux-Vives neighbourhood, only footsteps away from the lake & Jet d'eau, enjoy this quiet and stylish studio. <br /><br />Next door you will find my favourite Italian speciality shop with a great selection of wine & snacks. This home has been tastefully decorated and furnished, ready for you to enjoy :) <br /><br />Transport links within 200 meters<br />Tram 12, 17 <br />Bus 2, 6, 7, 9, 10, 33, 271, A, E, G<br />Ferry terminal",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTExOTU1MTU2ODQ2NzUxMDgwNQ%3D%3D/original/faa3fd4e-89e1-4f30-a30c-0fd1b7204647.jpeg,36695139,https://www.airbnb.com/users/show/36695139,Aisha,2015-06-25,"Geneva, Switzerland","Hi there! I’m a half German and half Indonesian living in Geneva . I love spontaneous getaway trips, pups and negronis. ",within a few hours,100%,94%,t,https://a0.muscache.com/im/pictures/user/56f5271b-dd1a-4c3a-8972-7dc8cfba4aec.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/56f5271b-dd1a-4c3a-8972-7dc8cfba4aec.jpg?aki_policy=profile_x_medium,,5,6,"['email', 'phone']",t,t,,Commune de Genève,,46.20365,6.15969,Entire rental unit,Entire home/apt,2,1.0,1 bath,0,0,"[""Kitchen"", ""Room-darkening shades"", ""Refrigerator"", ""Bathtub"", ""Dishes and silverware"", ""Hair dryer"", ""Baking sheet"", ""Housekeeping - available at extra cost"", ""Hot water kettle"", ""Laundromat nearby"", ""Hangers"", ""Elevator"", ""Coffee maker: Nespresso"", ""Shower gel"", ""Cleaning products"", ""Shampoo"", ""Iron"", ""Freezer"", ""Host greets you"", ""Cooking basics"", ""Heating"", ""Coffee"", ""TV"", ""Stove"", ""Hot water"", ""Wifi"", ""Lockbox"", ""Dining table"", ""Drying rack for clothing"", ""Clothing storage"", ""Body soap"", ""Dishwasher"", ""Paid parking off premises"", ""Essentials"", ""Long term stays allowed"", ""Self check-in"", ""Bed linens"", ""Toaster""]",$100.00,4,60,2,4,60,60,4.0,60.0,,t,3,23,53,91,2024-09-26,16,16,2,2024-04-14,2024-09-04,4.69,4.63,4.63,4.81,4.94,4.94,4.81,,f,4,4,0,0,2.89
1119572626114402438,https://www.airbnb.com/rooms/1119572626114402438,20240926145735,2024-09-26,city scrape,Lumineux & sans vis-à-vis.,,,https://a0.muscache.com/pictures/hosting/Hosting-1119572626114402438/original/95337aec-5961-4e7a-8e08-b6c9a6f28e69.jpeg,457319456,https://www.airbnb.com/users/show/457319456,Sébastien,2022-05-03,"Geneva, Switzerland","",N/A,N/A,100%,f,https://a0.muscache.com/im/pictures/user/80ab2adf-528d-4b9f-9ac9-29afda57d41d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/80ab2adf-528d-4b9f-9ac9-29afda57d41d.jpg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Vernier,,46.21156,6.11424,Entire rental unit,Entire home/apt,2,1.5,1.5 baths,1,2,"[""Kitchen"", ""Room-darkening shades"", ""Movie theater"", ""PH balance body soap"", ""Bathtub"", ""First aid kit"", ""Hair dryer"", ""Dishes and silverware"", ""Baking sheet"", ""Hot water kettle"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Changing table - always at the listing"", ""Cleaning products"", ""Ping pong table"", ""Amica single oven"", ""Central heating"", ""Pocket wifi"", ""Arcade games"", ""Bosh refrigerator"", ""City skyline view"", ""Skate ramp"", ""Coffee maker: espresso machine"", ""Freezer"", ""Mountain view"", ""Cooking basics"", ""Coffee"", ""Wine glasses"", ""PH balance  shampoo"", ""Single level home"", ""Hot water"", ""Wifi"", ""Portable fans"", ""Electric stove"", ""Dining table"", ""Climbing wall"", ""Microwave"", ""Clothing storage: wardrobe"", ""Essentials"", ""Long term stays allowed"", ""Washer"", ""Bowling alley"", ""Ethernet connection"", ""Outdoor playground"", ""Bed linens"", ""Free street parking""]",$104.00,1,365,1,1,365,365,1.0,365.0,,,0,0,0,173,2024-09-26,0,0,0,,,,,,,,,,,f,1,1,0,0,
1120077694935136913,https://www.airbnb.com/rooms/1120077694935136913,20240926145735,2024-09-26,city scrape,Luminous Entire Flat With View On The River,"Beautiful views of the Arve and the mountains, charming balcony - Located 3 minutes from the ""Blanche"" & ""Uni Mail"" tram",,https://a0.muscache.com/pictures/miso/Hosting-1120077694935136913/original/196a0d21-71d7-49d2-ade8-d1af2d597212.jpeg,21133389,https://www.airbnb.com/users/show/21133389,Mona,2014-09-09,"Geneva, Switzerland","",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/94fe0e45-2d9b-40cc-a89f-d52050d50164.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/94fe0e45-2d9b-40cc-a89f-d52050d50164.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.19034,6.14245,Entire rental unit,Entire home/apt,1,1.0,1 bath,1,1,"[""Kitchen"", ""Room-darkening shades"", ""Double oven"", ""Refrigerator"", ""Bathtub"", ""Dishes and silverware"", ""Baking sheet"", ""Private patio or balcony"", ""Hot water kettle"", ""Hangers"", ""Washer \u2013\u00a0In unit"", ""Elevator"", ""Record player"", ""Clothing storage: closet"", ""Cleaning products"", ""Blender"", ""Central heating"", ""Shampoo"", ""Iron"", ""Freezer"", ""Mountain view"", ""Bose sound system with Bluetooth and aux"", ""Cooking basics"", ""Private entrance"", ""Coffee maker: french press"", ""Wine glasses"", ""Books and reading material"", ""Lake access"", ""River view"", ""Hot water"", ""Gym nearby"", ""Dining table"", ""Microwave"", ""Waterfront"", ""Paid parking on premises"", ""Dryer \u2013\u00a0In unit"", ""Outdoor furniture"", ""Bed linens"", ""Free street parking"", ""Other electric stove"", ""Cleaning available during stay""]",$90.00,1,30,1,1,30,30,1.0,30.0,,t,0,0,5,95,2024-09-26,0,0,0,,,,,,,,,,,f,1,1,0,0,
1120832814712396771,https://www.airbnb.com/rooms/1120832814712396771,20240926145735,2024-09-26,city scrape,Chambre privée dans un appartement à Genève,"Welcome to our lovely room in our shared private apartment, located in Geneva<br /><br />it offers a safe harbor in an apartment shared with other guests. Whether you're in town for business or pleasure, our place is the place to relax and recharge on an affordable budget.<br /><br />It is thoughtfully appointed, a comfortable bed for a good night. In addition, you will find modern facilities such as a flat screen TV, a workspace.<br /><br />As a guest you will have access to the shared bathroom, well-maintained and equipped with everything you need for your toilet. You can also use the shared kitchen if you want to prepare your meals.<br /><br />We are committed to providing a good experience. We are available to answer any question you may have and help you as much as possible so that your stay goes smoothly<br /><br />Book now your stay in our charming chambered in Ge",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MTEyMDgzMjgxNDcxMjM5Njc3MQ%3D%3D/original/411895fd-3060-49e2-8782-656923b4b260.jpeg,16859307,https://www.airbnb.com/users/show/16859307,Armelle,2014-06-16,,"",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-16859307/original/2c0bb2fd-aa8b-4057-8450-a367af6efe4b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-16859307/original/2c0bb2fd-aa8b-4057-8450-a367af6efe4b.jpeg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Vernier,,46.21084,6.10684,Private room in bed and breakfast,Private room,2,1.0,1 bath,1,1,"[""Kitchen"", ""Bidet"", ""Room-darkening shades"", ""Rice maker"", ""Lock on bedroom door"", ""Paid street parking off premises"", ""Refrigerator"", ""Bathtub"", ""First aid kit"", ""Hair dryer"", ""Air conditioning"", ""Dishes and silverware"", ""Hot water kettle"", ""Baking sheet"", ""Hangers"", ""Shower gel"", ""Clothing storage: closet"", ""Cleaning products"", ""Blender"", ""Central heating"", ""Mini fridge"", ""Dryer"", ""Shampoo"", ""Trash compactor"", ""Coffee maker: espresso machine"", ""Iron"", ""Single oven"", ""Freezer"", ""Cooking basics"", ""Coffee"", ""Wine glasses"", ""TV"", ""Single level home"", ""Wifi"", ""Lockbox"", ""Dedicated workspace"", ""Drying rack for clothing"", ""Body soap"", ""Microwave"", ""Dishwasher"", ""Paid parking on premises"", ""Conditioner"", ""Washer"", ""Self check-in"", ""Hot water"", ""Toaster"", ""Other electric stove"", ""Extra pillows and blankets""]",$72.00,4,9,1,4,1125,1125,4.0,1125.0,,t,19,49,79,84,2024-09-26,0,0,0,,,,,,,,,,,f,3,0,3,0,
1121110202357752829,https://www.airbnb.com/rooms/1121110202357752829,20240926145735,2024-09-26,city scrape,Studio lumineux et grand balcon,"Enjoy a stylish, very bright and central home.<br />Very quiet building and yet close to all the activities of the city, bars, shops, Bastions parks, Lake Geneva, ...",,https://a0.muscache.com/pictures/hosting/Hosting-1121110202357752829/original/c6fffb5c-805c-4088-9a88-e20ecd964dae.jpeg,78769270,https://www.airbnb.com/users/show/78769270,Charlotte,2016-06-20,"Geneva, Switzerland","",within a few hours,100%,79%,f,https://a0.muscache.com/im/pictures/user/User-78769270/original/2f3e0c53-3878-4f54-8b03-3d52db8653bd.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-78769270/original/2f3e0c53-3878-4f54-8b03-3d52db8653bd.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,46.19263,6.14094,Entire rental unit,Entire home/apt,2,1.0,1 bath,0,1,"[""Kitchen"", ""Paid street parking off premises"", ""Refrigerator"", ""Bathtub"", ""Dishes and silverware"", ""Hair dryer"", ""Private patio or balcony"", ""Hot water kettle"", ""Laundromat nearby"", ""Elevator"", ""Coffee maker: pour-over coffee"", ""Cleaning products"", ""Trash compactor"", ""Single oven"", ""Noise decibel monitors on property"", ""Outdoor dining area"", ""Freezer"", ""Heating"", ""Wine glasses"", ""Books and reading material"", ""Hot water"", ""Lockbox"", ""Drying rack for clothing"", ""Self check-in"", ""Bed linens"", ""Toaster"", ""Other electric stove""]",$110.00,3,20,3,3,20,20,3.0,20.0,,t,12,37,67,73,2024-09-26,9,9,1,2024-05-03,2024-09-01,4.78,4.78,4.67,4.89,5.0,4.78,4.56,,f,1,1,0,0,1.84
1121518023769213347,https://www.airbnb.com/rooms/1121518023769213347,20240926145735,2024-09-26,city scrape,Stylish Central Flat Eaux-Vives -2’ Lake & Parks,"Stylish, peaceful flat in the heart of Eaux-Vives, just a 5-min walk to Lake Geneva. Newly furnished with a spacious bedroom, dedicated workspace, fully equipped kitchen, cozy living room with balcony, and modern bathroom. Perfect for business or leisure stays. Prime location near parks, shops, and public transport, with quick access to the Old Town and top attractions. Enjoy the best of Geneva in comfort and style!",,https://a0.muscache.com/pictures/hosting/Hosting-1121518023769213347/original/09487156-dce8-4a79-be0a-ccdae00e63f6.jpeg,28411385,https://www.airbnb.com/users/show/28411385,Marina,2015-02-26,,"",within a day,100%,93%,f,https://a0.muscache.com/im/pictures/user/User-28411385/original/962c83eb-55f4-46dc-a6f3-5f27513c1f0d.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-28411385/original/962c83eb-55f4-46dc-a6f3-5f27513c1f0d.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Commune de Genève,,46.20292,6.15645,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,2,"[""Kitchen"", ""Room-darkening shades"", ""Refrigerator"", ""Bathtub"", ""Dishes and silverware"", ""Hair dryer"", ""Hot water kettle"", ""Laundromat nearby"", ""Hangers"", ""Elevator"", ""Paid parking lot off premises"", ""Luggage dropoff allowed"", ""Coffee maker"", ""Oven"", ""Iron"", ""Patio or balcony"", ""Freezer"", ""Cooking basics"", ""Private entrance"", ""Coffee"", ""Wine glasses"", ""Books and reading material"", ""TV"", ""Stove"", ""Radiant heating"", ""Single level home"", ""Hot water"", ""Wifi"", ""Dedicated workspace"", ""Dining table"", ""Clothing storage"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Bed linens"", ""Toaster"", ""Cleaning available during stay""]",$220.00,2,365,2,2,365,365,2.0,365.0,,t,3,32,62,242,2024-09-26,7,7,0,2024-04-16,2024-08-24,5.0,4.71,4.86,5.0,5.0,5.0,4.71,,f,1,1,0,0,1.28
1121665533272363095,https://www.airbnb.com/rooms/1121665533272363095,20240926145735,2024-09-26,city scrape,Chambre spacieuse,"Spacious room in a young university roommate. The place is very privileged: an old house in a huge private park, close to the Genevois Haute Horlogerie Campus, Firmenich and other major companies in the region. A minute's walk away, a Leman Expresse train station will take you to the center of Geneva in 9 minutes. CERN is also not far away. In front of the property, a high-end fitness, restaurant, and hairdresser are waiting for you.",,https://a0.muscache.com/pictures/miso/Hosting-1121665533272363095/original/ae69a077-2469-409a-96a6-63a4fafe4eb4.jpeg,146902692,https://www.airbnb.com/users/show/146902692,Robin,2017-08-20,"Vernier, Switzerland","",within a day,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-146902692/original/aed0a28f-1676-4c3a-990b-3db323306d98.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-146902692/original/aed0a28f-1676-4c3a-990b-3db323306d98.jpeg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Satigny,,46.22189,6.06324,Private room in bed and breakfast,Private room,1,1.0,1 bath,1,1,"[""Dedicated workspace"", ""Kitchen"", ""Free parking on premises"", ""Lock on bedroom door"", ""Outdoor dining area"", ""Exercise equipment"", ""Piano"", ""Fire pit"", ""Washer"", ""Pets allowed"", ""Wifi""]",$60.00,1,365,1,1,365,365,1.0,365.0,,t,0,0,25,205,2024-09-26,4,4,0,2024-05-08,2024-08-08,3.75,4.75,3.75,4.0,4.0,4.0,3.75,,f,1,0,1,0,0.85
1122113376388518946,https://www.airbnb.com/rooms/1122113376388518946,20240926145735,2024-09-26,city scrape,Chambre confortable chez l’habitant Genève,"Welcome to our little haven of peace, a charming room in a shared private apartment in Geneva. Whether you're in town for work or fun, our room offers you a cozy retreat where you can relax and recharge. Deliciously furnished, it welcomes you with a comfortable bed for peaceful nights. There are also modern amenities like a flat screen TV and a workspace for your daily needs.",,https://a0.muscache.com/pictures/miso/Hosting-1122113376388518946/original/2a0d6119-b5ae-4fbc-809d-5d8d25914294.jpeg,16859307,https://www.airbnb.com/users/show/16859307,Armelle,2014-06-16,,"",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/User-16859307/original/2c0bb2fd-aa8b-4057-8450-a367af6efe4b.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-16859307/original/2c0bb2fd-aa8b-4057-8450-a367af6efe4b.jpeg?aki_policy=profile_x_medium,,3,3,"['email', 'phone']",t,t,,Vernier,,46.20951970000001,6.1077387,Private room in bed and breakfast,Private room,2,1.0,1 bath,1,0,"[""Bidet"", ""Room-darkening shades"", ""Rice maker"", ""Lock on bedroom door"", ""Refrigerator"", ""Bathtub"", ""First aid kit"", ""Hair dryer"", ""Dishes and silverware"", ""Baking sheet"", ""Hot water kettle"", ""Hangers"", ""Shower gel"", ""Cleaning products"", ""Blender"", ""Mini fridge"", ""Dryer"", ""Shampoo"", ""Coffee maker"", ""Trash compactor"", ""Oven"", ""Iron"", ""Freezer"", ""Cooking basics"", ""Heating"", ""Coffee"", ""Kitchenette"", ""Wine glasses"", ""Stove"", ""Single level home"", ""Lockbox"", ""Drying rack for clothing"", ""Clothing storage"", ""Body soap"", ""Microwave"", ""Dishwasher"", ""Paid parking off premises"", ""Conditioner"", ""Self check-in"", ""Hot water"", ""Toaster"", ""Extra pillows and blankets""]",$70.00,1,8,1,1,1125,1125,1.0,1125.0,,t,19,37,67,72,2024-09-26,1,1,0,2024-05-31,2024-05-31,5.0,4.0,4.0,5.0,5.0,5.0,5.0,,t,3,0,3,0,0.25
1122220401717448048,https://www.airbnb.com/rooms/1122220401717448048,20240926145735,2024-09-26,city scrape,One bedroom apartment in the Paquis - 205000,"The apartment is located in a calm district, close to shops and convenience stores. Located on the 1st floor, this chic apartments offers a well equipped open kitchen with plenty of storage. A cosy living room area and a very comfortable sized bedroom.",,https://a0.muscache.com/pictures/miso/Hosting-1122220401717448048/original/fd6413d9-6f1e-42ea-81a4-6e91d9464b09.jpeg,273734321,https://www.airbnb.com/users/show/273734321,Homenhancement,2019-07-05,"Geneva, Switzerland","Nous gérons plus de 450 appartements à Genève et 60 appartements à Lausanne. 
Nous avons également des appartements à Bruxelles et Fribourg.
N'hésitez pas à nous contacter pour toute demande d'information complémentaire.
Nous sommes à votre service pour vous aider à trouver le parfait appartement pour votre séjour à Genève, Lausanne, Fribourg et Bruxelles.

La fameuse Equipe Réservations 
Sophie Gremaud
Homenhancement  SA",within a day,85%,59%,f,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/41b9e759-7a64-4bea-bad6-43fd63d43571.jpg?aki_policy=profile_x_medium,,365,365,"['email', 'phone', 'work_email']",t,t,,Commune de Genève,,46.21251,6.14803,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Kitchen"", ""Smart lock"", ""Essentials"", ""Dishes and silverware"", ""Central heating"", ""Self check-in"", ""Paid washer \u2013 In building"", ""Pets allowed"", ""TV"", ""Wifi""]",$146.00,4,365,4,4,365,365,4.0,365.0,,t,22,52,82,89,2024-09-26,3,3,0,2024-05-25,2024-06-22,4.0,4.33,4.33,4.0,5.0,4.67,4.0,,f,139,139,0,0,0.72
1122285599990550289,https://www.airbnb.com/rooms/1122285599990550289,20240926145735,2024-09-26,city scrape,Bright room with a view!,Bright room in stylish apartment between parks and the lake just half way between the city centre and United Nations,,https://a0.muscache.com/pictures/miso/Hosting-1122285599990550289/original/e7ca5b3b-4a2d-4373-a895-e0a32ee9ed9f.jpeg,5803753,https://www.airbnb.com/users/show/5803753,Olga,2013-04-06,"Madrid, Spain","",within a day,75%,20%,f,https://a0.muscache.com/im/pictures/user/cd9d80e1-f004-41d4-ab37-d40ebe9902b0.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/cd9d80e1-f004-41d4-ab37-d40ebe9902b0.jpg?aki_policy=profile_x_medium,,2,2,"['email', 'phone']",t,t,,Commune de Genève,,46.2175,6.14763,Private room in rental unit,Private room,2,1.0,1 bath,1,1,"[""Kitchen"", ""Bidet"", ""Room-darkening shades"", ""Lock on bedroom door"", ""Refrigerator"", ""Bathtub"", ""First aid kit"", ""Hair dryer"", ""Dishes and silverware"", ""Hot water kettle"", ""Hangers"", ""Elevator"", ""Shower gel"", ""Cleaning products"", ""Blender"", ""Backyard"", ""Dryer"", ""Shampoo"", ""Coffee maker"", ""Oven"", ""Iron"", ""Patio or balcony"", ""Sound system"", ""Outdoor dining area"", ""Freezer"", ""Cooking basics"", ""Heating"", ""Wine glasses"", ""Lake access"", ""Stove"", ""Hot water"", ""Wifi"", ""Dedicated workspace"", ""Dining table"", ""Drying rack for clothing"", ""Clothing storage"", ""Body soap"", ""Microwave"", ""Dishwasher"", ""Paid parking on premises"", ""Essentials"", ""Conditioner"", ""Outdoor furniture"", ""Washer"", ""Bed linens"", ""Toaster"", ""Extra pillows and blankets""]",$86.00,2,15,2,2,15,15,2.0,15.0,,t,3,33,52,116,2024-09-26,0,0,0,,,,,,,,,,,f,2,1,1,0,
